pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
-50,x,33,0,132,0,,,,,335.9689660000149,,335.95570409996435,335.9689660000149,336.9690525000915,336.9690525000915,336.9690525000915,336.9690525000915,336.9690525000915,337.9688128998969,337.9688128998969,339.10344460001215,x,1,1.1301388000138104,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
150,v,33,1,133,1,,,,,339.11888640001416,,339.10456930007786,339.11888640001416,340.1187887999695,340.1187887999695,340.1187887999695,340.1187887999695,340.1187887999695,341.1188093998935,341.1188093998935,341.7534278000239,v,1,0.619401500094682,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
50,corr_resp,33,2,134,2,,,,,341.76884649996646,,341.7548360999208,341.76884649996646,342.7687210000586,342.7687210000586,342.7687210000586,342.7687210000586,342.7687210000586,343.7688893000595,343.7688893000595,344.3699229999911,c,0,0.5983765998389572,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-150,z,33,3,135,3,,,,,344.38536880002357,,344.3710431999061,344.38536880002357,345.3855709999334,345.3855709999334,345.3855709999334,345.3855709999334,345.3855709999334,346.38544830004685,346.38544830004685,347.35326789994724,z,1,0.9529981999658048,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-50,x,34,0,136,0,,,,,347.3686790999491,,347.3545548999682,347.3686790999491,348.36871770001017,348.36871770001017,348.36871770001017,348.36871770001017,348.36871770001017,349.3684926999267,349.3684926999267,349.7367394999601,x,1,0.35351809998974204,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
150,v,34,1,137,1,,,,,349.75220189988613,,349.7383379000239,349.75220189988613,350.75191630003974,350.75191630003974,350.75191630003974,350.75191630003974,350.75191630003974,351.751870600041,351.751870600041,352.08652650006115,v,1,0.3306171998847276,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
50,corr_resp,34,2,138,2,,,,,352.10180169995874,,352.0876579999458,352.10180169995874,353.1017193000298,353.1017193000298,353.1017193000298,353.1017193000298,353.1017193000298,354.1019015999045,354.1019015999045,354.4362011998892,c,0,0.3240765000227839,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-150,z,34,3,139,3,,,,,354.45193209988065,,354.4372847999912,354.45193209988065,355.4518371000886,355.4518371000886,355.4518371000886,355.4518371000886,355.4518371000886,356.4515945999883,356.4515945999883,357.0368780998979,z,1,0.5839876001700759,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-50,x,35,0,140,0,,,,,357.0517368998844,,357.0380722999107,357.0517368998844,358.0517837998923,358.0517837998923,358.0517837998923,358.0517837998923,358.0517837998923,359.05176319996826,359.05176319996826,360.8528004998807,x,1,1.788282599998638,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
150,v,35,1,141,1,,,,,360.8682397000957,,360.8539829000365,360.8682397000957,361.868324900046,361.868324900046,361.868324900046,361.868324900046,361.868324900046,362.86822280008346,362.86822280008346,363.7368779000826,v,1,0.8668050998821855,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
50,corr_resp,35,2,142,2,,,,,363.7515126999933,,363.73816270008683,363.7515126999933,364.75165440002456,364.75165440002456,364.75165440002456,364.75165440002456,364.75165440002456,365.7515390999615,365.7515390999615,366.78598610009067,c,0,1.01938459998928,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-150,z,35,3,143,3,,,,,366.8014100000728,,366.7882358999923,366.8014100000728,367.8014847000595,367.8014847000595,367.8014847000595,367.8014847000595,367.8014847000595,368.8014863000717,368.8014863000717,369.5355215999298,z,1,0.7172621998470277,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-50,x,36,0,144,0,,,,,369.551557400031,,369.53662279993296,369.551557400031,370.55135519988835,370.55135519988835,370.55135519988835,370.55135519988835,370.55135519988835,371.5513218000997,371.5513218000997,371.98569749994203,x,1,0.4221747999545187,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
150,v,36,1,145,1,,,,,372.0013137999922,,371.986782199936,372.0013137999922,373.00150689994916,373.00150689994916,373.00150689994916,373.00150689994916,373.00150689994916,374.001501099905,374.001501099905,374.3191543999128,v,1,0.3027228999417275,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
50,corr_resp,36,2,146,2,,,,,374.3345536000561,,374.32033869996667,374.3345536000561,375.3346432999242,375.3346432999242,375.3346432999242,375.3346432999242,375.3346432999242,376.3346605999395,376.3346605999395,377.08595340000466,c,0,0.736971199978143,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-150,z,36,3,147,3,,,,,377.1014308000449,,377.08703919989057,377.1014308000449,378.1011516000144,378.1011516000144,378.1011516000144,378.1011516000144,378.1011516000144,379.1012283000164,379.1012283000164,379.7855690000579,z,1,0.6790990000590682,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-50,x,37,0,148,0,,,,,379.8012518999167,,379.786718999967,379.8012518999167,380.80128620006144,380.80128620006144,380.80128620006144,380.80128620006144,380.80128620006144,381.8011515000835,381.8011515000835,382.1854443999473,x,1,0.3717201999388635,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
150,v,37,1,149,1,,,,,382.20110679999925,,382.1866615000181,382.20110679999925,383.2010925000068,383.2010925000068,383.2010925000068,383.2010925000068,383.2010925000068,384.20118439989164,384.20118439989164,384.58529959991574,v,1,0.36716379993595183,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
50,corr_resp,37,2,150,2,,,,,384.60123659996316,,384.5864283000119,384.60123659996316,385.6011171999853,385.6011171999853,385.6011171999853,385.6011171999853,385.6011171999853,386.6009895000607,386.6009895000607,386.9187556998804,c,0,0.31083060009405017,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-150,z,37,3,151,3,,,,,386.9345539000351,,386.9198662999552,386.9345539000351,387.93428779998794,387.93428779998794,387.93428779998794,387.93428779998794,387.93428779998794,388.9343091000337,388.9343091000337,389.3019359000027,z,1,0.351173099828884,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-50,x,38,0,152,0,,,,,389.31743040005676,,389.3030369998887,389.31743040005676,390.31750210002065,390.31750210002065,390.31750210002065,390.31750210002065,390.31750210002065,391.3174826998729,391.3174826998729,391.9855291999411,x,1,0.659823700087145,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
150,v,38,1,153,1,,,,,392.0009008999914,,391.9868830998894,392.0009008999914,393.0008791999426,393.0008791999426,393.0008791999426,393.0008791999426,393.0008791999426,394.00079769990407,394.00079769990407,394.3852965000551,v,1,0.3703664999920875,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
50,corr_resp,38,2,154,2,,,,,394.40091910003684,,394.38650409993716,394.40091910003684,395.40100369998254,395.40100369998254,395.40100369998254,395.40100369998254,395.40100369998254,396.4009241000749,396.4009241000749,397.2854007000569,c,0,0.8724068000447005,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-150,z,38,3,155,3,,,,,397.300776100019,,397.2865826000925,397.300776100019,398.3006635000929,398.3006635000929,398.3006635000929,398.3006635000929,398.3006635000929,399.30067840008996,399.30067840008996,399.7017031998839,z,1,0.3910711999051273,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-50,x,39,0,156,0,,,,,399.71738640009426,,399.7028979999013,399.71738640009426,400.71727570006624,400.71727570006624,400.71727570006624,400.71727570006624,400.71727570006624,401.7170074998867,401.7170074998867,402.0849317999091,x,1,0.35952880000695586,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
150,v,39,1,157,1,,,,,402.1007365998812,,402.0860675999429,402.1007365998812,403.10057249991223,403.10057249991223,403.10057249991223,403.10057249991223,403.10057249991223,404.10069820005447,404.10069820005447,404.4185444000177,v,1,0.31026329984888434,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
50,corr_resp,39,2,158,2,,,,,404.4340748998802,,404.41969870007597,404.4340748998802,405.43394210003316,405.43394210003316,405.43394210003316,405.43394210003316,405.43394210003316,406.4338062000461,406.4338062000461,407.00133359991014,c,0,0.5526386999990791,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-150,z,39,3,159,3,,,,,407.0171083000023,,407.00248780008405,407.0171083000023,408.0170763998758,408.0170763998758,408.0170763998758,408.0170763998758,408.0170763998758,409.01691489992663,409.01691489992663,410.33523959992453,z,1,1.3019916999619454,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-50,x,40,0,160,0,,,,,410.3503707998898,,410.336559999967,410.3503707998898,411.35019190004095,411.35019190004095,411.35019190004095,411.35019190004095,411.35019190004095,412.35023099998944,412.35023099998944,412.71788370003924,x,1,0.3597516999579966,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
150,v,40,1,161,1,,,,,412.7338926999364,,412.7190024999436,412.7338926999364,413.7339359000325,413.7339359000325,413.7339359000325,413.7339359000325,413.7339359000325,414.73345490009524,414.73345490009524,415.4177431000862,v,1,0.6708978998940438,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
50,corr_resp,40,2,162,2,,,,,415.4334269000683,,415.4188395999372,415.4334269000683,416.43342959997244,416.43342959997244,416.43342959997244,416.43342959997244,416.43342959997244,417.4334394999314,417.4334394999314,417.784794999985,c,0,0.33966060006059706,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-150,z,40,3,163,3,,,,,417.80014490010217,,417.78590589994565,417.80014490010217,418.8000423000194,418.8000423000194,418.8000423000194,418.8000423000194,418.8000423000194,419.80009289993905,419.80009289993905,420.4179817000404,z,1,0.6080362000502646,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-50,x,41,0,164,0,,,,,420.43350819987245,,420.4194491999224,420.43350819987245,421.43330179993063,421.43330179993063,421.43330179993063,421.43330179993063,421.43330179993063,422.4336488000117,422.4336488000117,422.7512286999263,x,1,0.3124365000985563,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
150,v,41,1,165,1,,,,,422.76662899996154,,422.7523375998717,422.76662899996154,423.76675139996223,423.76675139996223,423.76675139996223,423.76675139996223,423.76675139996223,424.7666076000314,424.7666076000314,425.1173570000101,v,1,0.33849680004641414,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
50,corr_resp,41,2,166,2,,,,,425.1332163999323,,425.11904660006985,425.1332163999323,426.13321310002357,426.13321310002357,426.13321310002357,426.13321310002357,426.13321310002357,427.1332858998794,427.1332858998794,427.45094639994204,c,0,0.31255889986641705,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-150,z,41,3,167,3,,,,,427.4666170999408,,427.452039900003,427.4666170999408,428.46652429993264,428.46652429993264,428.46652429993264,428.46652429993264,428.46652429993264,429.4665232000407,429.4665232000407,429.85117219993845,z,1,0.3819810999557376,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-50,x,42,0,168,0,,,,,429.86647009989247,,429.8523275000043,429.86647009989247,430.86642209999263,430.86642209999263,430.86642209999263,430.86642209999263,430.86642209999263,431.8663105000742,431.8663105000742,432.2172075000126,x,1,0.3476443998515606,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
150,v,42,1,169,1,,,,,432.23307970003225,,432.2183097000234,432.23307970003225,433.23304320010357,433.23304320010357,433.23304320010357,433.23304320010357,433.23304320010357,434.2330835000612,434.2330835000612,434.53470339998603,v,1,0.2993900999426842,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
50,corr_resp,42,2,170,2,,,,,434.54965639999136,,434.5358011999633,434.54965639999136,435.54966129991226,435.54966129991226,435.54966129991226,435.54966129991226,435.54966129991226,436.5496374000795,436.5496374000795,436.88423219998367,c,0,0.32757259998470545,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-150,z,42,3,171,3,,,,,436.89972999994643,,436.88538299989887,436.89972999994643,437.89955709991045,437.89955709991045,437.89955709991045,437.89955709991045,437.89955709991045,438.89961019996554,438.89961019996554,439.2006381000392,z,1,0.29020099993795156,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-50,x,43,0,172,0,,,,,439.21617099992,,439.20174399996176,439.21617099992,440.2163247000426,440.2163247000426,440.2163247000426,440.2163247000426,440.2163247000426,441.2161602000706,441.2161602000706,441.83396050008014,x,1,0.613573000067845,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
150,v,43,1,173,1,,,,,441.8496169000864,,441.835184100084,441.8496169000864,442.84946099994704,442.84946099994704,442.84946099994704,442.84946099994704,442.84946099994704,443.8494770999532,443.8494770999532,444.2338191999588,v,1,0.37538530002348125,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
50,corr_resp,43,2,174,2,,,,,444.2495814000722,,444.23501179995947,444.2495814000722,445.2493543999735,445.2493543999735,445.2493543999735,445.2493543999735,445.2493543999735,446.2493425998837,446.2493425998837,446.5839996000286,c,0,0.33273159991949797,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-150,z,43,3,175,3,,,,,446.5993162000086,,446.58502670004964,446.5993162000086,447.5994625999592,447.5994625999592,447.5994625999592,447.5994625999592,447.5994625999592,448.5993987999391,448.5993987999391,448.8670793999918,z,1,0.25539160007610917,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-50,x,44,0,176,0,,,,,448.88259220006876,,448.8681590000633,448.88259220006876,449.8824779998977,449.8824779998977,449.8824779998977,449.8824779998977,449.8824779998977,450.88283540005796,450.88283540005796,451.21734549989924,x,1,0.3183621000498533,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
150,v,44,1,177,1,,,,,451.2326328998897,,451.21862030006014,451.2326328998897,452.2324854999315,452.2324854999315,452.2324854999315,452.2324854999315,452.2324854999315,453.23272229987197,453.23272229987197,453.550347100012,v,1,0.3069369997829199,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
50,corr_resp,44,2,178,2,,,,,453.56573259993456,,453.5514660999179,453.56573259993456,454.56579890009016,454.56579890009016,454.56579890009016,454.56579890009016,454.56579890009016,455.5657758000307,455.5657758000307,455.9504009000957,c,0,0.37985989986918867,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-150,z,44,3,179,3,,,,,455.9656565000769,,455.9516014000401,455.9656565000769,456.96582909999415,456.96582909999415,456.96582909999415,456.96582909999415,456.96582909999415,457.9655752000399,457.9655752000399,459.65034759999253,z,1,1.674126099795103,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-50,x,45,0,180,0,,,,,459.665655199904,,459.65145260002464,459.665655199904,460.66561809997074,460.66561809997074,460.66561809997074,460.66561809997074,460.66561809997074,461.66541239991784,461.66541239991784,465.95001549995504,c,0,4.268545399885625,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
150,v,45,1,181,1,,,,,465.96547769987956,,465.9511347999796,465.96547769987956,466.9655023999512,466.9655023999512,466.9655023999512,466.9655023999512,466.9655023999512,467.9654846000485,467.9654846000485,469.86669549997896,v,1,1.8916442999616265,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
50,corr_resp,45,2,182,2,,,,,469.88214490003884,,469.8676829999313,469.88214490003884,470.8821803999599,470.8821803999599,470.8821803999599,470.8821803999599,470.8821803999599,471.8821819999721,471.8821819999721,474.11647020000964,c,0,2.2177250999957323,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-150,z,45,3,183,3,,,,,474.13203030009754,,474.118079100037,474.13203030009754,475.13216320006177,475.13216320006177,475.13216320006177,475.13216320006177,475.13216320006177,476.1321268999018,476.1321268999018,476.64994810009375,z,1,0.5035298001021147,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-50,x,46,0,184,0,,,,,476.66499789990485,,476.6514657998923,476.66499789990485,477.6650811000727,477.6650811000727,477.6650811000727,477.6650811000727,477.6650811000727,478.6651753000915,478.6651753000915,479.4162550000474,x,1,0.7434833000879735,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
150,v,46,1,185,1,,,,,479.43189070001245,,479.41790289990604,479.43189070001245,480.43191300006583,480.43191300006583,480.43191300006583,480.43191300006583,480.43191300006583,481.4318128998857,481.4318128998857,483.21683220006526,v,1,1.7777892001904547,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
50,corr_resp,46,2,186,2,,,,,483.2316574999131,,483.2178146999795,483.2316574999131,484.23162980005145,484.23162980005145,484.23162980005145,484.23162980005145,484.23162980005145,485.23163829999976,485.23163829999976,485.76661089994013,c,0,0.5324725999962538,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-150,z,46,3,187,3,,,,,485.7817343000788,,485.76785230007954,485.7817343000788,486.78173929988407,486.78173929988407,486.78173929988407,486.78173929988407,486.78173929988407,487.78151250001974,487.78151250001974,488.8158982999157,z,1,1.03119369992055,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-50,x,47,0,188,0,,,,,488.8315657998901,,488.8169859999325,488.8315657998901,489.83160010003485,489.83160010003485,489.83160010003485,489.83160010003485,489.83160010003485,490.83153359987773,490.83153359987773,491.13325319997966,x,1,0.30004439991898835,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
150,v,47,1,189,1,,,,,491.1480926000513,,491.1350489000324,491.1480926000513,492.1482645000797,492.1482645000797,492.1482645000797,492.1482645000797,492.1482645000797,493.1481039999053,493.1481039999053,493.49922339990735,v,1,0.345978100085631,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
50,corr_resp,47,2,190,2,,,,,493.514824999962,,493.50039849989116,493.514824999962,494.51468360004947,494.51468360004947,494.51468360004947,494.51468360004947,494.51468360004947,495.51465149992146,495.51465149992146,496.49913779995404,v,0,0.9737804001197219,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-150,z,47,3,191,3,,,,,496.51473250007257,,496.5002454998903,496.51473250007257,497.5146812000312,497.5146812000312,497.5146812000312,497.5146812000312,497.5146812000312,498.514554399997,498.514554399997,499.39920239988714,z,1,0.87520039989613,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-50,x,48,0,192,0,,,,,499.41482429997995,,499.4015999000985,499.41482429997995,500.4145168000832,500.4145168000832,500.4145168000832,500.4145168000832,500.4145168000832,501.4143979998771,501.4143979998771,501.7493036000524,x,1,0.3196258000098169,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
150,v,48,1,193,1,,,,,501.7646149999928,,501.75067099998705,501.7646149999928,502.76450440008193,502.76450440008193,502.76450440008193,502.76450440008193,502.76450440008193,503.76439719996415,503.76439719996415,504.6154656999279,v,1,0.8347690000664443,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
50,corr_resp,48,2,194,2,,,,,504.6311617998872,,504.6166095000226,504.6311617998872,505.6311011998914,505.6311011998914,505.6311011998914,505.6311011998914,505.6311011998914,506.6311759999953,506.6311759999953,507.08217369997874,c,0,0.4466872001066804,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-150,z,48,3,195,3,,,,,507.0976783998776,,507.08330009994097,507.0976783998776,508.09774639992975,508.09774639992975,508.09774639992975,508.09774639992975,508.09774639992975,509.0976473998744,509.0976473998744,510.79877160000615,z,1,1.6914195001590997,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-50,x,49,0,196,0,,,,,510.8142073000781,,510.8000952999573,510.8142073000781,511.8144175999332,511.8144175999332,511.8144175999332,511.8144175999332,511.8144175999332,512.8141117000487,512.8141117000487,514.0323953998741,x,1,1.202278999844566,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
150,v,49,1,197,1,,,,,514.0475709999446,,514.0338387999218,514.0475709999446,515.0477404000703,515.0477404000703,515.0477404000703,515.0477404000703,515.0477404000703,516.0476565000135,516.0476565000135,516.882107200101,v,1,0.8321565000806004,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
50,corr_resp,49,2,198,2,,,,,516.8976298000198,,516.8832628999371,516.8976298000198,517.8975388000254,517.8975388000254,517.8975388000254,517.8975388000254,517.8975388000254,518.8974897998851,518.8974897998851,519.4317640000954,c,0,0.5209948997944593,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-150,z,49,3,199,3,,,,,519.4474669999909,,519.4332546000369,519.4474669999909,520.4476562000345,520.4476562000345,520.4476562000345,520.4476562000345,520.4476562000345,521.4475032000337,521.4475032000337,522.3983970999252,z,1,0.9366181001532823,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-150,z,,,,,0,0,0,3,522.41932919994,,522.4156420000363,522.41932919994,523.4139382999856,523.4139382999856,523.4139382999856,523.4139382999856,523.4306483000983,524.4141404998954,524.4141404998954,525.8982442999259,z,1,1.4682398000732064,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
50,corr_resp,,,,,0,1,1,2,525.9137154000346,,525.8994579000864,525.9137154000346,526.9138805000111,526.9138805000111,526.9138805000111,526.9138805000111,526.9138805000111,527.9139024999458,527.9139024999458,528.8816686000209,c,0,0.9644565999042243,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
150,v,,,,,0,2,2,1,528.8973479000852,,528.883095700061,528.8973479000852,529.8973083999008,529.8973083999008,529.8973083999008,529.8973083999008,529.8973083999008,530.8970937998965,530.8970937998965,532.01496890001,v,1,1.1030280999839306,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
